PV,elemField_eng,elemField_phy,elemHandle,elemIndex,elemLength,elemName,elemPosition,elemType,machine,physicsName,physicsType,pvPolicy
FE_SCS1:PSOL_D0704:I_CSET,I,B,setpoint,4,0.399800,FE_SCS1:SOLR_D0704,0.632654,SOL,LIVE,solenoid,SOL_S4b,DEFAULT,phantasy.sys.FE,phantasy.sub.SCS1,LEBT
FE_SCS1:PSOL_D0704:I_RSET,I,B,readset,4,0.399800,FE_SCS1:SOLR_D0704,0.632654,SOL,LIVE,solenoid,SOL_S4b,DEFAULT,phantasy.sys.FE,phantasy.sub.SCS1,LEBT
FE_SCS1:PSOL_D0704:I_RD,I,B,readback,4,0.399800,FE_SCS1:SOLR_D0704,0.632654,SOL,LIVE,solenoid,SOL_S4b,DEFAULT,phantasy.sys.FE,phantasy.sub.SCS1,LEBT
FE_SCS1:PSC2_D0709:I_CSET,I,TM,setpoint,8,0.000000,FE_SCS1:DCH_D0709,0.972754,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.SCS1,LEBT
FE_SCS1:PSC2_D0709:I_RSET,I,TM,readset,8,0.000000,FE_SCS1:DCH_D0709,0.972754,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.SCS1,LEBT
FE_SCS1:PSC2_D0709:I_RD,I,TM,readback,8,0.000000,FE_SCS1:DCH_D0709,0.972754,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.SCS1,LEBT
FE_SCS1:PSC1_D0709:I_CSET,I,TM,setpoint,8,0.000000,FE_SCS1:DCV_D0709,0.972754,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.SCS1,LEBT
FE_SCS1:PSC1_D0709:I_RSET,I,TM,readset,8,0.000000,FE_SCS1:DCV_D0709,0.972754,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.SCS1,LEBT
FE_SCS1:PSC1_D0709:I_RD,I,TM,readback,8,0.000000,FE_SCS1:DCV_D0709,0.972754,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.SCS1,LEBT
FE_SCS1:PSD_D0717:I_CSET,I,B,setpoint,10,1.000000,FE_SCS1:DH_D0717,2.207754,BEND,LIVE,"dipole-90deg, D5-1",BEND_D5,DEFAULT,phantasy.sys.FE,phantasy.sub.SCS1,LEBT
FE_SCS1:PSD_D0717:I_RSET,I,B,readset,10,1.000000,FE_SCS1:DH_D0717,2.207754,BEND,LIVE,"dipole-90deg, D5-1",BEND_D5,DEFAULT,phantasy.sys.FE,phantasy.sub.SCS1,LEBT
