PV,elemField_eng,elemField_phy,elemHandle,elemIndex,elemLength,elemName,elemPosition,elemType,machine,physicsName,physicsType,pvPolicy
FS_PTG:PTA_D1000:XCEN_RD,XCEN,XCEN,readback,1,0.000000,FS_PTG:PTA_D1000,0.000000,PTA,LIVE,target and object position,PTA,DEFAULT,phantasy.sys.FS,phantasy.sub.PTG,F1
FS_PTG:PTA_D1000:YCEN_RD,YCEN,YCEN,readback,1,0.000000,FS_PTG:PTA_D1000,0.000000,PTA,LIVE,target and object position,PTA,DEFAULT,phantasy.sys.FS,phantasy.sub.PTG,F1
FS_PTG:PTA_D1000:XRMS_RD,XRMS,XRMS,readback,1,0.000000,FS_PTG:PTA_D1000,0.000000,PTA,LIVE,target and object position,PTA,DEFAULT,phantasy.sys.FS,phantasy.sub.PTG,F1
FS_PTG:PTA_D1000:YRMS_RD,YRMS,YRMS,readback,1,0.000000,FS_PTG:PTA_D1000,0.000000,PTA,LIVE,target and object position,PTA,DEFAULT,phantasy.sys.FS,phantasy.sub.PTG,F1
FS_F1S1:PSQ_D1013:I_CSET,I,B2,setpoint,7,0.623673,FS_F1S1:Q_D1013,1.611836,QUAD,LIVE,RT quadrupole,QUAD_FSQ1,DEFAULT,phantasy.sys.FS,phantasy.sub.F1S1,F1
FS_F1S1:PSQ_D1013:I_RSET,I,B2,readset,7,0.623673,FS_F1S1:Q_D1013,1.611836,QUAD,LIVE,RT quadrupole,QUAD_FSQ1,DEFAULT,phantasy.sys.FS,phantasy.sub.F1S1,F1
FS_F1S1:PSQ_D1013:I_RD,I,B2,readback,7,0.623673,FS_F1S1:Q_D1013,1.611836,QUAD,LIVE,RT quadrupole,QUAD_FSQ1,DEFAULT,phantasy.sys.FS,phantasy.sub.F1S1,F1
FS_F1S1:PSQ_D1013:ON_CMD,PWRSTS,POWER_STATUS,setpoint,7,0.623673,FS_F1S1:Q_D1013,1.611836,QUAD,LIVE,RT quadrupole,QUAD_FSQ1,DEFAULT,phantasy.sys.FS,phantasy.sub.F1S1,F1
FS_F1S1:PSQ_D1013:ON_RSTS,PWRSTS,POWER_STATUS,readback,7,0.623673,FS_F1S1:Q_D1013,1.611836,QUAD,LIVE,RT quadrupole,QUAD_FSQ1,DEFAULT,phantasy.sys.FS,phantasy.sub.F1S1,F1
FS_F1S1:PSQ_D1024:I_CSET,I,B2,setpoint,10,0.798000,FS_F1S1:Q_D1024,2.774000,QUAD,LIVE,SC quadrupole with higher-order correctors,QUAD_FSQ2,DEFAULT,phantasy.sys.FS,phantasy.sub.F1S1,F1
FS_F1S1:PSQ_D1024:I_RSET,I,B2,readset,10,0.798000,FS_F1S1:Q_D1024,2.774000,QUAD,LIVE,SC quadrupole with higher-order correctors,QUAD_FSQ2,DEFAULT,phantasy.sys.FS,phantasy.sub.F1S1,F1
FS_F1S1:PSQ_D1024:I_RD,I,B2,readback,10,0.798000,FS_F1S1:Q_D1024,2.774000,QUAD,LIVE,SC quadrupole with higher-order correctors,QUAD_FSQ2,DEFAULT,phantasy.sys.FS,phantasy.sub.F1S1,F1
FS_F1S1:PSQ_D1024:ON_CMD,PWRSTS,POWER_STATUS,setpoint,10,0.798000,FS_F1S1:Q_D1024,2.774000,QUAD,LIVE,SC quadrupole with higher-order correctors,QUAD_FSQ2,DEFAULT,phantasy.sys.FS,phantasy.sub.F1S1,F1
FS_F1S1:PSQ_D1024:ON_RSTS,PWRSTS,POWER_STATUS,readback,10,0.798000,FS_F1S1:Q_D1024,2.774000,QUAD,LIVE,SC quadrupole with higher-order correctors,QUAD_FSQ2,DEFAULT,phantasy.sys.FS,phantasy.sub.F1S1,F1
