name,type,L,s,apx,apy,system,subsystem,inst,dtype,device,desc
REA_CK01:CAV_DFT_D1049,DRIFT,0.1229983,105.03363725,0.015,0.015,NONE,NONE,NONE,NONE,NONE,drift_191
REA_CK01:SOL_D1052,SOLCOR,0.2,105.1951364,0.02,0.02,REA,CK01,D1052,SOL_SOL,SOL,9T SC Solenoid + Corrector Pair
REA_CK01:DCH_D1052,HCOR,0.0,105.1951364,0.02,0.02,REA,CK01,D1052,SOL,DCH,horiz. corrector magnet
REA_CK01:DCV_D1052,VCOR,0.0,105.1951364,0.02,0.02,REA,CK01,D1052,SOL,DCV,vert. corrector magnet
REA_CK01:SOL_DFT_D1052,DRIFT,0.2310578,105.4106653,0.02,0.02,NONE,NONE,NONE,NONE,NONE,drift_193
REA_CK01:BGV_D1055,VALVE,0.035,105.5436942,0.0508,0.0508,REA,CK01,D1055,NONE,BGV,Beamline Gate Valve
REA_CK01:BGV_DFT_D1055_1,DRIFT,0.0,105.5436942,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,BOX5
REA_CK01:BGV_DFT_D1055_2,DRIFT,0.2722376,105.697313,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,drift_197
REA_WK01:DD_D1058,SLT,0.0,105.8334318,0.0508,0.0508,REA,WK01,D1058,DD,DD,45deg Slit Drive
REA_WK01:DD_DFT_D1058,DRIFT,0.018213,105.8425383,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,drift_199
REA_WK01:AP_D1059,AP,0.0,105.8516448,0.0508,0.0508,REA,WK01,D1059,AP,AP,Defining Aperture
REA_WK01:AP_DFT_D1059,DRIFT,-0.017821,105.8427343,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,drift_201
REA_WK01:FSD_D1058,SD,0.0,105.8338238,0.0508,0.0508,REA,WK01,D1058,FSD,FSD,Foil Si Detector
REA_WK01:FSD_DFT_D1058,DRIFT,0.034946,105.8512968,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,drift_203
REA_WK01:TID_D1059,SD,0.0,105.8687698,0.0508,0.0508,REA,WK01,D1059,TID,TID,Timing Detector
REA_WK01:TID_DFT_D1059,DRIFT,0.03241,105.8849748,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,drift_205
REA_WK01:FC_D1059,FC,0.0,105.9011798,0.0508,0.0508,REA,WK01,D1059,FC,FC,Faraday Cup
REA_WK01:FC_DFT_D1059,DRIFT,0.3113859,106.05687275,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,drift_207
REA_CL01:BGV_D1062,VALVE,0.035,106.2300657,0.0508,0.0508,REA,CL01,D1062,NONE,BGV,Beamline Gate Valve
REA_CL01:BGV_DFT_D1062,DRIFT,0.1510818,106.3231066,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,drift_209
REA_CL01:CAV_D1065,CAV,0.24,106.5186475,0.015,0.015,REA,CL01,D1065,"Cavity, Beta = 0.041",CAV,"Cavity, Beta = 0.041"
REA_CL01:CAV_DFT_D1065,DRIFT,0.1230016,106.7001483,0.015,0.015,NONE,NONE,NONE,NONE,NONE,drift_211
REA_CL01:SOL_D1069,SOLCOR,0.2,106.8616491,0.02,0.02,REA,CL01,D1069,SOL_SOL,SOL,9T SC Solenoid + Corrector Pair
REA_CL01:DCH_D1069,HCOR,0.0,106.8616491,0.02,0.02,REA,CL01,D1069,SOL,DCH,horiz. corrector magnet
REA_CL01:DCV_D1069,VCOR,0.0,106.8616491,0.02,0.02,REA,CL01,D1069,SOL,DCV,vert. corrector magnet
REA_CL01:SOL_DFT_D1069,DRIFT,0.122995,107.0231466,0.02,0.02,NONE,NONE,NONE,NONE,NONE,drift_213
REA_CL01:CAV_D1072,CAV,0.24,107.2046441,0.015,0.015,REA,CL01,D1072,"Cavity, Beta = 0.041",CAV,"Cavity, Beta = 0.041"
REA_CL01:CAV_DFT_D1072,DRIFT,0.0350246,107.3421564,0.015,0.015,NONE,NONE,NONE,NONE,NONE,drift_215
REA_CL01:CAV_D1075,CAV,0.24,107.4796687,0.015,0.015,REA,CL01,D1075,"Cavity, Beta = 0.041",CAV,"Cavity, Beta = 0.041"
REA_CL01:CAV_DFT_D1075,DRIFT,0.1230016,107.6611695,0.015,0.015,NONE,NONE,NONE,NONE,NONE,drift_217
REA_CL01:SOL_D1078,SOLCOR,0.2,107.8226703,0.02,0.02,REA,CL01,D1078,SOL_SOL,SOL,9T SC Solenoid + Corrector Pair
REA_CL01:DCH_D1078,HCOR,0.0,107.8226703,0.02,0.02,REA,CL01,D1078,SOL,DCH,horiz. corrector magnet
REA_CL01:DCV_D1078,VCOR,0.0,107.8226703,0.02,0.02,REA,CL01,D1078,SOL,DCV,vert. corrector magnet
REA_CL01:SOL_DFT_D1078,DRIFT,0.1230016,107.9841711,0.02,0.02,NONE,NONE,NONE,NONE,NONE,drift_219
REA_CL01:CAV_D1082,CAV,0.24,108.1656719,0.015,0.015,REA,CL01,D1082,"Cavity, Beta = 0.041",CAV,"Cavity, Beta = 0.041"
REA_CL01:CAV_DFT_D1082,DRIFT,0.0350246,108.3031842,0.015,0.015,NONE,NONE,NONE,NONE,NONE,drift_221
REA_CL01:CAV_D1084,CAV,0.24,108.4406965,0.015,0.015,REA,CL01,D1084,"Cavity, Beta = 0.041",CAV,"Cavity, Beta = 0.041"
REA_CL01:CAV_DFT_D1084,DRIFT,0.122995,108.622194,0.015,0.015,NONE,NONE,NONE,NONE,NONE,drift_223
REA_CL01:SOL_D1088,SOLCOR,0.2,108.7836915,0.02,0.02,REA,CL01,D1088,SOL_SOL,SOL,9T SC Solenoid + Corrector Pair
REA_CL01:DCH_D1088,HCOR,0.0,108.7836915,0.02,0.02,REA,CL01,D1088,SOL,DCH,horiz. corrector magnet
REA_CL01:DCV_D1088,VCOR,0.0,108.7836915,0.02,0.02,REA,CL01,D1088,SOL,DCV,vert. corrector magnet
REA_CL01:SOL_DFT_D1088,DRIFT,0.1230016,108.9451923,0.02,0.02,NONE,NONE,NONE,NONE,NONE,drift_225
REA_CL01:CAV_D1091,CAV,0.24,109.1266931,0.015,0.015,REA,CL01,D1091,"Cavity, Beta = 0.041",CAV,"Cavity, Beta = 0.041"
REA_CL01:CAV_DFT_D1091,DRIFT,0.1510818,109.322234,0.015,0.015,NONE,NONE,NONE,NONE,NONE,drift_227
REA_CL01:BGV_D1094,VALVE,0.035,109.4152749,0.0508,0.0508,REA,CL01,D1094,NONE,BGV,Beamline Gate Valve
REA_CL01:BGV_DFT_D1094_1,DRIFT,0.0,109.4152749,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,BOX6
REA_CL01:BGV_DFT_D1094_2,DRIFT,0.1856505,109.52560015,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,drift_231
REA_WL01:DD_D1096,SLT,0.0,109.6184254,0.0508,0.0508,REA,WL01,D1096,DD,DD,45deg Slit Drive
REA_WL01:DD_DFT_D1096,DRIFT,0.000391999999991,109.6186214,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,drift_233
REA_WL01:FSD_D1096,SD,0.0,109.6188174,0.0508,0.0508,REA,WL01,D1096,FSD,FSD,Foil Si Detector
REA_WL01:FSD_DFT_D1096,DRIFT,0.034946,109.6362904,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,drift_235
REA_WL01:TID_D1097,SD,0.0,109.6537634,0.0508,0.0508,REA,WL01,D1097,TID,TID,Timing Detector
REA_WL01:TID_DFT_D1097,DRIFT,0.03241,109.6699684,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,drift_237
REA_WL01:FC_D1097,FC,0.0,109.6861734,0.0508,0.0508,REA,WL01,D1097,FC,FC,Faraday Cup
REA_WL01:FC_DFT_D1097,DRIFT,0.1494229,109.76088485,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,drift_239
REA_CM01:BGV_D1099,VALVE,0.035,109.8530963,0.0508,0.0508,REA,CM01,D1099,NONE,BGV,Beamline Gate Valve
REA_CM01:BGV_DFT_D1099,DRIFT,0.1824167,109.96180465,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,drift_241
REA_CM01:CAV_D1102,CAV,0.3,110.203013,0.015,0.015,REA,CM01,D1102,"Cavity, Beta = 0.085",CAV,"Cavity, Beta = 0.085"
REA_CM01:CAV_DFT_D1102,DRIFT,0.1543299,110.43017795,0.015,0.015,NONE,NONE,NONE,NONE,NONE,drift_243
REA_CM01:SOL_D1106,SOLCOR,0.2,110.6073429,0.02,0.02,REA,CM01,D1106,SOL_SOL,SOL,9T SC Solenoid + Corrector Pair
REA_CM01:DCH_D1106,HCOR,0.0,110.6073429,0.02,0.02,REA,CM01,D1106,SOL,DCH,horiz. corrector magnet
REA_CM01:DCV_D1106,VCOR,0.0,110.6073429,0.02,0.02,REA,CM01,D1106,SOL,DCV,vert. corrector magnet
REA_CM01:SOL_DFT_D1106,DRIFT,0.1543299,110.78450785,0.02,0.02,NONE,NONE,NONE,NONE,NONE,drift_245
REA_CM01:CAV_D1111,CAV,0.3,111.0116728,0.015,0.015,REA,CM01,D1111,"Cavity, Beta = 0.085",CAV,"Cavity, Beta = 0.085"
REA_CM01:CAV_DFT_D1111,DRIFT,0.0976878,111.2105167,0.015,0.015,NONE,NONE,NONE,NONE,NONE,drift_247
REA_CM01:CAV_D1115,CAV,0.3,111.4093606,0.015,0.015,REA,CM01,D1115,"Cavity, Beta = 0.085",CAV,"Cavity, Beta = 0.085"
REA_CM01:CAV_DFT_D1115,DRIFT,0.0976878,111.6082045,0.015,0.015,NONE,NONE,NONE,NONE,NONE,drift_249
REA_CM01:CAV_D1118,CAV,0.3,111.8070484,0.015,0.015,REA,CM01,D1118,"Cavity, Beta = 0.085",CAV,"Cavity, Beta = 0.085"
REA_CM01:CAV_DFT_D1118,DRIFT,0.1543299,112.03421335,0.015,0.015,NONE,NONE,NONE,NONE,NONE,drift_251
REA_CM01:SOL_D1123,SOLCOR,0.2,112.2113783,0.02,0.02,REA,CM01,D1123,SOL_SOL,SOL,9T SC Solenoid + Corrector Pair
REA_CM01:DCH_D1123,HCOR,0.0,112.2113783,0.02,0.02,REA,CM01,D1123,SOL,DCH,horiz. corrector magnet
REA_CM01:DCV_D1123,VCOR,0.0,112.2113783,0.02,0.02,REA,CM01,D1123,SOL,DCV,vert. corrector magnet
REA_CM01:SOL_DFT_D1123,DRIFT,0.1543299,112.38854325,0.02,0.02,NONE,NONE,NONE,NONE,NONE,drift_253
REA_CM01:CAV_D1127,CAV,0.3,112.6157082,0.015,0.015,REA,CM01,D1127,"Cavity, Beta = 0.085",CAV,"Cavity, Beta = 0.085"
REA_CM01:CAV_DFT_D1127,DRIFT,0.0976878,112.8145521,0.015,0.015,NONE,NONE,NONE,NONE,NONE,drift_255
REA_CM01:CAV_D1131,CAV,0.3,113.013396,0.015,0.015,REA,CM01,D1131,"Cavity, Beta = 0.085",CAV,"Cavity, Beta = 0.085"
REA_CM01:CAV_DFT_D1131,DRIFT,0.0976878,113.2122399,0.015,0.015,NONE,NONE,NONE,NONE,NONE,drift_257
REA_CM01:CAV_D1135,CAV,0.3,113.4110838,0.015,0.015,REA,CM01,D1135,"Cavity, Beta = 0.085",CAV,"Cavity, Beta = 0.085"
REA_CM01:CAV_DFT_D1135,DRIFT,0.1543299,113.63824875,0.015,0.015,NONE,NONE,NONE,NONE,NONE,drift_259
REA_CM01:SOL_D1139,SOLCOR,0.2,113.8154137,0.02,0.02,REA,CM01,D1139,SOL_SOL,SOL,9T SC Solenoid + Corrector Pair
REA_CM01:DCH_D1139,HCOR,0.0,113.8154137,0.02,0.02,REA,CM01,D1139,SOL,DCH,horiz. corrector magnet
REA_CM01:DCV_D1139,VCOR,0.0,113.8154137,0.02,0.02,REA,CM01,D1139,SOL,DCV,vert. corrector magnet
REA_CM01:SOL_DFT_D1139,DRIFT,0.1543299,113.99257865,0.02,0.02,NONE,NONE,NONE,NONE,NONE,drift_261
REA_CM01:CAV_D1143,CAV,0.3,114.2197436,0.015,0.015,REA,CM01,D1143,"Cavity, Beta = 0.085",CAV,"Cavity, Beta = 0.085"
REA_CM01:CAV_DFT_D1143,DRIFT,0.1824167,114.4609519,0.015,0.015,NONE,NONE,NONE,NONE,NONE,drift_265
REA_CM01:BGV_D1146,VALVE,0.035,114.5696603,0.0508,0.0508,REA,CM01,D1146,NONE,BGV,Beamline Gate Valve
REA_CM01:BGV_DFT_D1146_1,DRIFT,0.0,114.5696603,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,BOX7
REA_CM01:BGV_DFT_D1146_2,DRIFT,0.2302514,114.702286,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,drift_269
REA_WM01:DD_D1148,SLT,0.0,114.8174117,0.0508,0.0508,REA,WM01,D1148,DD,DD,45deg Slit Drive
REA_WM01:DD_DFT_D1148,DRIFT,0.000391999999991,114.8176077,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,drift_271
REA_WM01:FSD_D1148,SD,0.0,114.8178037,0.0508,0.0508,REA,WM01,D1148,FSD,FSD,Foil Si Detector
REA_WM01:FSD_DFT_D1148,DRIFT,0.034946,114.8352767,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,drift_273
REA_WM01:TID_D1149,SD,0.0,114.8527497,0.0508,0.0508,REA,WM01,D1149,TID,TID,Timing Detector
REA_WM01:TID_DFT_D1149,DRIFT,0.03241,114.8689547,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,drift_275
REA_WM01:FC_D1149,FC,0.0,114.8851597,0.0508,0.0508,REA,WM01,D1149,FC,FC,Faraday Cup
REA_WM01:FC_DFT_D1149,DRIFT,0.270787230986,115.020553315,0.0508,0.0508,NONE,NONE,NONE,NONE,NONE,drift_277
REA_BTS23:ROT_D1152,ROT,0.0,115.155946931,0.04,0.04,REA,BTS23,D1152,ROT,ROT,"Virtual element for xy rotation 90 deg, FLAME"
REA_BTS23:DV_D1155,BEND,0.75,115.530946931,0.04,0.04,REA,BTS23,D1155,BEND_DV,DV,"Dipole magnet, vertical, RT"
REA_BTS23:ROT_D1159,ROT,0.0,115.905946931,0.04,0.04,REA,BTS23,D1159,ROT,ROT,"Virtual element for xy rotation -90 deg, FLAME"
REA_BTS23:ROT_DFT_D1159,DRIFT,0.132312130986,115.972102996,0.04,0.04,NONE,NONE,NONE,NONE,NONE,drift_281
REA_BTS25:BGV_D1161,VALVE,0.035,116.055759062,0.0762,0.0762,REA,BTS25,D1161,NONE,BGV,Beamline Gate Valve
REA_BTS25:BGV_DFT_D1161,DRIFT,0.2072612,116.176889662,0.0762,0.0762,NONE,NONE,NONE,NONE,NONE,drift_283
REA_BTS25:Q_D1164,QUAD,0.15,116.355520262,0.0635,0.0635,REA,BTS25,D1164,QUAD_Q,Q,"Quad, RT, horizontal"
REA_BTS25:Q_DFT_D1164_1,DRIFT,0.1702341,116.515637312,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_285
REA_BTS25:Q_DFT_D1164_2,DRIFT,0.0,116.600754362,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,BOX9
REA_BTS25:Q_DFT_D1164_3,DRIFT,-0.038829,116.581339862,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_287
REA_BTS25:SLB_D1166,SLT,0.0,116.561925362,0.0635,0.0635,REA,BTS25,D1166,SLB,SLB,Vertical Slit
REA_BTS25:SLT_D1166,SLT,0.0,116.561925362,0.0635,0.0635,REA,BTS25,D1166,SLT,SLT,Vertical Slit
REA_BTS25:SLT_DFT_D1166,DRIFT,0.2690888,116.696469762,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_291
REA_BTS25:Q_D1169,QUAD,0.15,116.906014162,0.0635,0.0635,REA,BTS25,D1169,QUAD_Q,Q,"Quad, RT, vertical"
REA_BTS25:Q_DFT_D1169,DRIFT,0.154562105,117.058295214,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_293
REA_BTS25:DCHV_D1172,COR,0.08000999,117.175581262,0.0635,0.0635,REA,BTS25,D1172,DCHV,DCHV,"Correctors, X-Y, RT"
REA_BTS25:DCH_D1172,HCOR,0.0,117.175581262,0.0635,0.0635,REA,BTS25,D1172,DCHV,DCH,horiz. corrector magnet
REA_BTS25:DCV_D1172,VCOR,0.0,117.175581262,0.0635,0.0635,REA,BTS25,D1172,DCHV,DCV,vert. corrector magnet
REA_BTS25:DCHV_DFT_D1172,DRIFT,0.090331705,117.260752109,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_295
REA_BTS25:Q_D1174,QUAD,0.15,117.380917962,0.0635,0.0635,REA,BTS25,D1174,QUAD_Q,Q,"Quad, RT, horizontal"
REA_BTS25:Q_DFT_D1174_1,DRIFT,0.0,117.380917962,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,BOX10
REA_BTS25:Q_DFT_D1174_2,DRIFT,0.299571,117.605703462,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_299
REA_BTS25:VD_D1178,VD,0.0,117.755488962,0.0635,0.0635,REA,BTS25,D1178,VD,VD,Viewer Plate
REA_BTS25:VD_DFT_D1178,DRIFT,0.03241,117.771693962,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_301
REA_BTS25:FC_D1178,FC,0.0,117.787898962,0.0635,0.0635,REA,BTS25,D1178,FC,FC,Faraday Cup
REA_BTS25:FC_DFT_D1178,DRIFT,-0.03241,117.771693962,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_303
REA_BTS25:TID_D1178,SD,0.0,117.755488962,0.0635,0.0635,REA,BTS25,D1178,TID,TID,Timing Detector
REA_BTS25:FAVS_D1178,VALVE,0.0,117.755488962,0.0635,0.0635,REA,BTS25,D1178,NONE,FAVS,Sensor fast gate valve
REA_BTS25:FPG_D1178,PORT,0.0,117.755488962,0.0635,0.0635,REA,BTS25,D1178,FPG,FPG,Gauge Foreline Pirani atm-10 Torr
REA_BTS25:PG_D1178,PORT,0.0,117.755488962,0.0635,0.0635,REA,BTS25,D1178,PG,PG,Gauge Beamline Pirani atm-10 Torr
REA_BTS25:CCG_D1178,PORT,0.0,117.755488962,0.0635,0.0635,REA,BTS25,D1178,CCG,CCG,Gauge Beamline Cold cathode (high vacuum)
REA_BTS25:TMP_D1178,PORT,0.0,117.755488962,0.0635,0.0635,REA,BTS25,D1178,TMP,TMP,Pump Turbo
REA_BTS25:FV_D1178,VALVE,0.0,117.755488962,0.0635,0.0635,REA,BTS25,D1178,NONE,FV,Valve Foreline F manifold
REA_BTS25:LT_D1178,PORT,0.0,117.755488962,0.0635,0.0635,REA,BTS25,D1178,LT,LT,Light
REA_BTS25:FV_D1179,VALVE,0.0,117.755488962,0.0635,0.0635,REA,BTS25,D1179,NONE,FV,Valve Foreline R manifold
REA_BTS25:RV_D1178,VALVE,0.0,117.755488962,0.0635,0.0635,REA,BTS25,D1178,NONE,RV,Valve Rough F manifold
REA_BTS25:RV_D1179,VALVE,0.0,117.755488962,0.0635,0.0635,REA,BTS25,D1179,NONE,RV,Valve Rough R manifold
REA_BTS25:VV_D1178,VALVE,0.0,117.755488962,0.0635,0.0635,REA,BTS25,D1178,NONE,VV,Valve Vent
REA_BTS25:TGV_D1178,VALVE,0.0,117.755488962,0.0635,0.0635,REA,BTS25,D1178,NONE,TGV,Valve Turbo Gate
REA_BTS25:TGV_DFT_D1178,DRIFT,0.3004402,117.905709062,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_318
REA_BTS25:Q_D1181,QUAD,0.15,118.130929162,0.0635,0.0635,REA,BTS25,D1181,QUAD_Q,Q,"Quad, RT, horizontal"
REA_BTS25:Q_DFT_D1181,DRIFT,0.3253864,118.368622362,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_320
REA_BTS25:Q_D1186,QUAD,0.15,118.606315562,0.0635,0.0635,REA,BTS25,D1186,QUAD_Q,Q,"Quad, RT, vertical"
REA_BTS25:Q_DFT_D1186,DRIFT,0.4004688,118.881549962,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_322
REA_BTS25:Q_D1192,QUAD,0.15,119.156784362,0.0635,0.0635,REA,BTS25,D1192,QUAD_Q,Q,"Quad, RT, horizontal"
REA_BTS25:Q_DFT_D1192,DRIFT,0.374057730986,119.418813227,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_324
REA_BTS25:ROT_D1196,ROT,0.0,119.605842093,0.04,0.04,REA,BTS25,D1196,ROT,ROT,"Virtual element for xy rotation 90 deg, FLAME"
REA_BTS25:DV_D1200,BEND,0.75,119.980842093,0.04,0.04,REA,BTS25,D1200,BEND_DV,DV,"Dipole magnet, vertical, RT"
REA_BTS25:ROT_D1204,ROT,0.0,120.355842093,0.04,0.04,REA,BTS25,D1204,ROT,ROT,"Virtual element for xy rotation -90 deg, FLAME"
REA_BTS25:ROT_DFT_D1204_1,DRIFT,0.0193389070434,120.365511546,0.04,0.04,NONE,NONE,NONE,NONE,NONE,drift_328
REA_BTS25:ROT_DFT_D1204_2,DRIFT,0.0,120.375181,0.04,0.04,NONE,NONE,NONE,NONE,NONE,ORIGIN POINT
REA_BTS25:FPG_D1203,PORT,0.0,120.375181,0.04,0.04,REA,BTS25,D1203,FPG,FPG,Gauge Foreline Pirani
REA_BTS25:FPG_D1204,PORT,0.0,120.375181,0.04,0.04,REA,BTS25,D1204,FPG,FPG,Gauge Foreline Pirani
REA_BTS25:FPG_DFT_D1204,DRIFT,0.111889923942,120.431125962,0.04,0.04,NONE,NONE,NONE,NONE,NONE,drift_333
REA_BTS25:BGV_D1205,VALVE,0.035,120.504570924,0.0762,0.0762,REA,BTS25,D1205,NONE,BGV,Beamline Gate Valve
REA_BTS25:BGV_DFT_D1205_1,DRIFT,0.2025656,120.623353724,0.0762,0.0762,NONE,NONE,NONE,NONE,NONE,drift_335
REA_BTS25:BGV_DFT_D1205_2,DRIFT,0.0,120.724636524,0.0762,0.0762,NONE,NONE,NONE,NONE,NONE,BOX11
REA_BTS25:TID_D1207,SD,0.0,120.724636524,0.0762,0.0762,REA,BTS25,D1207,TID,TID,Timing Detector
REA_BTS25:TID_DFT_D1207,DRIFT,-0.035338,120.706967524,0.0762,0.0762,NONE,NONE,NONE,NONE,NONE,drift_339
REA_BTS25:DD_D1207,SLT,0.0,120.689298524,0.0762,0.0762,REA,BTS25,D1207,DD,DD,45deg Slit Drive
REA_BTS25:DD_DFT_D1207,DRIFT,0.000391999999991,120.689494524,0.0762,0.0762,NONE,NONE,NONE,NONE,NONE,drift_341
REA_BTS25:FSD_D1207,SD,0.0,120.689690524,0.0762,0.0762,REA,BTS25,D1207,FSD,FSD,Foil Si Detector
REA_BTS25:FSD_DFT_D1207,DRIFT,0.067356,120.723368524,0.0762,0.0762,NONE,NONE,NONE,NONE,NONE,drift_343
REA_BTS25:FC_D1207,FC,0.0,120.757046524,0.0762,0.0762,REA,BTS25,D1207,FC,FC,Faraday Cup
REA_BTS25:FAVS_D1207,VALVE,0.0,120.757046524,0.0762,0.0762,REA,BTS25,D1207,NONE,FAVS,Sensor fast gate valve
REA_BTS25:FPG_D1207,PORT,0.0,120.757046524,0.0762,0.0762,REA,BTS25,D1207,FPG,FPG,Gauge Foreline Pirani atm-10 Torr
REA_BTS25:PG_D1207,PORT,0.0,120.757046524,0.0762,0.0762,REA,BTS25,D1207,PG,PG,Gauge Beamline Pirani atm-10 Torr
REA_BTS25:CCG_D1207,PORT,0.0,120.757046524,0.0762,0.0762,REA,BTS25,D1207,CCG,CCG,Gauge Beamline Cold cathode (high vacuum)
REA_BTS25:TMP_D1207,PORT,0.0,120.757046524,0.0762,0.0762,REA,BTS25,D1207,TMP,TMP,Pump Turbo
REA_BTS25:FV_D1207,VALVE,0.0,120.757046524,0.0762,0.0762,REA,BTS25,D1207,NONE,FV,Valve Foreline F manifold
REA_BTS25:FV_D1208,VALVE,0.0,120.757046524,0.0762,0.0762,REA,BTS25,D1208,NONE,FV,Valve Foreline R manifold
REA_BTS25:RV_D1207,VALVE,0.0,120.757046524,0.0762,0.0762,REA,BTS25,D1207,NONE,RV,Valve Rough F manifold
REA_BTS25:RV_D1208,VALVE,0.0,120.757046524,0.0762,0.0762,REA,BTS25,D1208,NONE,RV,Valve Rough R manifold
REA_BTS25:VV_D1207,VALVE,0.0,120.757046524,0.0762,0.0762,REA,BTS25,D1207,NONE,VV,Valve Vent
