name,type,L,s,apx,apy,system,subsystem,inst,dtype,device,desc
REA_BTS09:DCV_D0873,VCOR,0.138,87.2963500639695,0.066,0.066,REA,BTS09,D0873,DCV,DCV,Kicker66 for EBIT Injection
REA_BTS09:DCV_DFT_D0873,DRIFT,0.955630899999994,87.8431655139695,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_42
REA_BTS10:QE_D0884,EQUAD,0.15,88.3959809639695,0.055,0.055,REA,BTS10,D0884,QUAD_QE,QE,"Triplet, EQuad A"
REA_BTS10:QE_DFT_D0884,DRIFT,0.0250059999999962,88.4834839639695,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_44
REA_BTS10:QE_D0886,EQUAD,0.15,88.5709869639695,0.055,0.055,REA,BTS10,D0886,QUAD_QE,QE,"Triplet, EQuad B"
REA_BTS10:DCHV_D0886,COR,0.0,88.5709869639695,0.055,0.055,REA,BTS10,D0886,DCHV,DCHV,"Ecorrectors, X-Y"
REA_BTS10:DCH_D0886,HCOR,0.0,88.5709869639695,0.055,0.055,REA,BTS10,D0886,DCHV,DCH,horiz. corrector magnet
REA_BTS10:DCV_D0886,VCOR,0.0,88.5709869639695,0.055,0.055,REA,BTS10,D0886,DCHV,DCV,vert. corrector magnet
REA_BTS10:DCHV_DFT_D0886,DRIFT,0.0250059999999962,88.6584899639695,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_47
REA_BTS10:QE_D0888,EQUAD,0.15,88.7459929639695,0.055,0.055,REA,BTS10,D0888,QUAD_QE,QE,"Triplet, EQuad C"
REA_BTS10:QE_DFT_D0888_1,DRIFT,0.0,88.8209929639695,0.055,0.055,NONE,NONE,NONE,NONE,NONE,BOB2
REA_BTS10:QE_DFT_D0888_2,DRIFT,0.386631800000004,89.0143088639695,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_51
REA_BTS10:MCPV_D0892,SD,0.0,89.2076247639695,0.10185,0.10185,REA,BTS10,D0892,MCPV,MCPV,"MultiChannel Plate, Top"
REA_BTS10:MCPV_DFT_D0892,DRIFT,0.0424059999999997,89.2288277639695,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_53
REA_BTS10:FCS_D0892,FC,0.0,89.2500307639695,0.10185,0.10185,REA,BTS10,D0892,FCS,FCS,"Faraday Cup, Left"
REA_BTS10:FCS_DFT_D0892,DRIFT,-0.017831000000001,89.2411152639695,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_55
REA_BTS10:VD_D0892,VD,0.0,89.2321997639695,0.10185,0.10185,REA,BTS10,D0892,VD,VD,"Viewer Plate, Right"
REA_BTS10:VD_DFT_D0892,DRIFT,0.0579189499999882,89.2611592389695,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_57
REA_BTS10:DCHV_D0893,COR,0.06,89.3201187139695,0.035,0.035,REA,BTS10,D0893,DCHV,DCHV,Flange Mounted X-Y ECorrectors
REA_BTS10:DCH_D0893,HCOR,0.0,89.3201187139695,0.035,0.035,REA,BTS10,D0893,DCHV,DCH,horiz. corrector magnet
REA_BTS10:DCV_D0893,VCOR,0.0,89.3201187139695,0.035,0.035,REA,BTS10,D0893,DCHV,DCV,vert. corrector magnet
REA_BTS10:DCHV_DFT_D0893,DRIFT,0.0357167500000196,89.3679770889695,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_59
REA_BTS10:BGV_D0894,VALVE,0.035,89.4033354639695,0.0762,0.0762,REA,BTS10,D0894,NONE,BGV,Beamline Gate Valve
REA_BTS10:BGV_DFT_D0894,DRIFT,0.303536697013089,89.5726038124761,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_61
REA_BTS10:DHE_D0900,EBEND,0.534855678034764,89.9918,0.045,0.045,REA,BTS10,D0900,BEND_DHE,DHE,"Cyl Dipole Deflector, 45deg, 681mm radius"
REA_BTS10:DHE_DFT_D0900,DRIFT,0.16577216098262,90.3421139195087,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_63
REA_BTS10:QE_D0905,EQUAD,0.15,90.5,0.055,0.055,REA,BTS10,D0905,QUAD_QE,QE,"Singlet, Equad, & Y ECorrector"
REA_BTS10:DCV_D0905,VCOR,0.0,90.5,0.055,0.055,REA,BTS10,D0905,DCV,DCV,"Ecorrector, Y"
REA_BTS10:DCV_DFT_D0905,DRIFT,0.166272160982622,90.6581360804913,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_66
REA_BTS10:DHE_D0910,EBEND,0.534855678034764,91.0087,0.045,0.045,REA,BTS10,D0910,BEND_DHE,DHE,"Cyl Dipole Deflector, 45deg, 681mm radius"
REA_BTS10:DHE_DFT_D0910_1,DRIFT,0.0,91.2761278390174,0.045,0.045,NONE,NONE,NONE,NONE,NONE,BOB3
REA_BTS10:DHE_DFT_D0910_2,DRIFT,0.52863617236747,91.5404459252011,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_70
REA_BTS10:FCS_D0918,FC,0.0,91.8047642470043,0.10185,0.10185,REA,BTS10,D0918,FCS,FCS,"Faraday Cup, Left"
REA_BTS10:FCS_DFT_D0918,DRIFT,-0.017831000000001,91.7958487470043,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_72
REA_BTS10:VD_D0918,VD,0.0,91.7869332470043,0.10185,0.10185,REA,BTS10,D0918,VD,VD,Viewer Plate
REA_BTS10:VD_DFT_D0918,DRIFT,-0.0388290000000068,91.7675187470042,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_74
REA_BTS10:SLHGAP_D0917,SLT,0.0,91.7481042470042,0.10185,0.10185,REA,BTS10,D0917,SLHGAP,SLHGAP,"Horizontal Slit, Gap"
REA_BTS10:SLHGAP_DFT_D0917,DRIFT,0.0860298000000057,91.7911191470043,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_76
REA_BTS10:SLHCEN_D0917,SLT,0.0,91.8341340470043,0.10185,0.10185,REA,BTS10,D0917,SLHCEN,SLHCEN,"Horizontal Slit, Center"
REA_BTS10:SLHCEN_DFT_D0917,DRIFT,0.00882900000000688,91.8385485470043,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_78
REA_BTS10:DCHV_D0919,COR,0.06,91.8729630470043,0.035,0.035,REA,BTS10,D0919,DCHV,DCHV,Flange Mounted X-Y ECorrectors
REA_BTS10:DCH_D0919,HCOR,0.0,91.8729630470043,0.035,0.035,REA,BTS10,D0919,DCHV,DCH,horiz. corrector magnet
REA_BTS10:DCV_D0919,VCOR,0.0,91.8729630470043,0.035,0.035,REA,BTS10,D0919,DCHV,DCV,vert. corrector magnet
REA_BTS10:DCHV_DFT_D0919,DRIFT,0.0871489000000065,91.9465374970043,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_80
REA_BTS10:QE_D0921,EQUAD,0.15,92.0651119470043,0.055,0.055,REA,BTS10,D0921,QUAD_QE,QE,"Doublet, EQuad A"
REA_BTS10:QE_DFT_D0921,DRIFT,0.0303421000000042,92.1552829970043,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_82
REA_BTS10:QE_D0923,EQUAD,0.15,92.2454540470043,0.055,0.055,REA,BTS10,D0923,QUAD_QE,QE,"Doublet, Equad B"
REA_BTS10:QE_DFT_D0923,DRIFT,0.369043877224163,92.5049759856164,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_84
REA_BTS10:DH_D0932,BEND,1.06971229854732,93.2243540735021,0.03,0.03,REA,BTS10,D0932,BEND_DH,DH,90deg Bend Magnet
REA_BTS10:DH_DFT_D0932,DRIFT,0.396374077224157,93.9573972613878,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_86
REA_BTS10:QE_D0942,EQUAD,0.15,94.2305842999999,0.055,0.055,REA,BTS10,D0942,QUAD_QE,QE,"Doublet, EQuad A"
REA_BTS10:DCHV_D0942,COR,0.0,94.2305842999999,0.055,0.055,REA,BTS10,D0942,DCHV,DCHV,"Ecorrectors, X-Y"
REA_BTS10:DCH_D0942,HCOR,0.0,94.2305842999999,0.055,0.055,REA,BTS10,D0942,DCHV,DCH,horiz. corrector magnet
REA_BTS10:DCV_D0942,VCOR,0.0,94.2305842999999,0.055,0.055,REA,BTS10,D0942,DCHV,DCV,vert. corrector magnet
REA_BTS10:DCHV_DFT_D0942,DRIFT,0.0303421000000042,94.3207553499999,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_89
REA_BTS10:QE_D0944,EQUAD,0.15,94.4109263999999,0.055,0.055,REA,BTS10,D0944,QUAD_QE,QE,"Doublet, Equad B"
REA_BTS10:QE_DFT_D0944_1,DRIFT,0.0,94.4109263999999,0.055,0.055,NONE,NONE,NONE,NONE,NONE,BOB4
REA_BTS10:QE_DFT_D0944_2,DRIFT,0.209009600000004,94.5904311999999,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_93
REA_BTS10:MCPV_D0947,SD,0.0,94.6949359999999,0.10185,0.10185,REA,BTS10,D0947,MCPV,MCPV,"MultiChannel Plate, Top"
REA_BTS10:MCPV_DFT_D0947,DRIFT,0.0245350000000001,94.7072034999999,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_95
REA_BTS10:VD_D0947,VD,0.0,94.7194709999999,0.10185,0.10185,REA,BTS10,D0947,VD,VD,Viewer Plate
REA_BTS10:VD_DFT_D0947,DRIFT,0.017831000000001,94.7283864999999,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_97
REA_BTS10:FCS_D0947,FC,0.0,94.7373019999999,0.10185,0.10185,REA,BTS10,D0947,FCS,FCS,"Faraday Cup, Left"
REA_BTS10:FCS_DFT_D0947,DRIFT,-0.0566600000000079,94.7089719999999,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_99
REA_BTS10:SLHGAP_D0946,SLT,0.0,94.6806419999999,0.10185,0.10185,REA,BTS10,D0946,SLHGAP,SLHGAP,"Horizontal Slit, Gap"
REA_BTS10:SLHCEN_D0946,SLT,0.0,94.6806419999999,0.10185,0.10185,REA,BTS10,D0946,SLHCEN,SLHCEN,"Horizontal Slit, Center"
REA_BTS10:SLHCEN_DFT_D0946,DRIFT,0.0942492000000083,94.7277665999999,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_103
REA_BTS10:DCHV_D0948,COR,0.06,94.8048911999999,0.035,0.035,REA,BTS10,D0948,DCHV,DCHV,Flange Mounted X-Y ECorrectors
REA_BTS10:DCH_D0948,HCOR,0.0,94.8048911999999,0.035,0.035,REA,BTS10,D0948,DCHV,DCH,horiz. corrector magnet
REA_BTS10:DCV_D0948,VCOR,0.0,94.8048911999999,0.035,0.035,REA,BTS10,D0948,DCHV,DCV,vert. corrector magnet
REA_BTS10:DCHV_DFT_D0948,DRIFT,0.0412476000000049,94.8555149999999,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_105
REA_BTS10:BGV_D0949,VALVE,0.035,94.8936387999999,0.0762,0.0762,REA,BTS10,D0949,NONE,BGV,Beamline Gate Valve
REA_BTS10:BGV_DFT_D0949,DRIFT,0.177857399999994,95.0000674999999,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_107
REA_BTS10:QE_D0952,EQUAD,0.15,95.1639961999999,0.055,0.055,REA,BTS10,D0952,QUAD_QE,QE,"Doublet, EQuad A"
REA_BTS10:QE_DFT_D0952,DRIFT,0.0303421000000042,95.2541672499999,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_109
REA_BTS10:QE_D0954,EQUAD,0.15,95.3443382999999,0.055,0.055,REA,BTS10,D0954,QUAD_QE,QE,"Doublet, Equad B"
REA_BTS10:QE_DFT_D0954,DRIFT,0.331708900000001,95.5851927499999,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_111
REA_BTS10:QE_D0958,EQUAD,0.15,95.8260471999999,0.055,0.055,REA,BTS10,D0958,QUAD_QE,QE,"Doublet, EQuad A"
REA_BTS10:QE_DFT_D0958,DRIFT,0.0303421000000042,95.9162182499999,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_113
REA_BTS10:QE_D0960,EQUAD,0.15,96.0063892999999,0.055,0.055,REA,BTS10,D0960,QUAD_QE,QE,"Doublet, Equad B"
REA_BTS10:DCH_D0960,HCOR,0.0,96.0063892999999,0.055,0.055,REA,BTS10,D0960,DCH,DCH,"Ecorrector, X"
REA_BTS10:DCH_DFT_D0960,DRIFT,0.260037100000006,96.2114078499999,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_116
REA_BTS11:DVE_D0963,EBEND,0.19,96.4364263999999,0.066,0.066,REA,BTS11,D0963,BEND_DVE,DVE,"E-Deflector Plate, 120mm gap"
REA_BTS11:DVE_DFT_D0963,DRIFT,0.402598800000004,96.7327258,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_120
REA_BTS19:DCV_D0970,VCOR,0.19,97.0290251999999,0.12,0.12,REA,BTS19,D0970,DCV,DCV,"E-Deflector Plate, 120mm gap"
REA_BTS19:DCV_DFT_D0970,DRIFT,0.296974800000102,97.2725125999999,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_122
REA_BTS19:QE_D0979,EQUAD,0.15,97.496,0.055,0.055,REA,BTS19,D0979,QUAD_QE,QE,"Doublet, EQuad A"
REA_BTS19:DCH_D0979,HCOR,0.0,97.496,0.055,0.055,REA,BTS19,D0979,DCH,DCH,"Ecorrector, X"
REA_BTS19:DCH_DFT_D0979,DRIFT,0.0303421000000042,97.58617105,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_125
REA_BTS19:QE_D0981,EQUAD,0.15,97.6763,0.055,0.055,REA,BTS19,D0981,QUAD_QE,QE,"Doublet, Equad B"
REA_BTS19:QE_DFT_D0981_1,DRIFT,0.149500000000006,97.8260921,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_127
REA_BTS19:QE_DFT_D0981_2,DRIFT,0.0,97.9008,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,BOX1
REA_BTS19:QE_DFT_D0981_3,DRIFT,-0.0251460000000065,97.8882691,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_129
REA_BTS19:ATP_D0974,ATT,0.0,97.8756961,0.10185,0.10185,REA,BTS19,D0974,ATP,ATP,"Attenuator, Right"
REA_BTS19:ATP_DFT_D0974,DRIFT,0.0429770000000075,97.8971846,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_131
REA_BTS19:FSD_D0975,SD,0.0,97.9186731,0.10185,0.10185,REA,BTS19,D0975,FSD,FSD,Decay Counter
REA_BTS19:FSD_DFT_D0975,DRIFT,0.195554000000001,98.0164501,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_133
REA_BTS19:FC_D0977,FC,0.0,98.1142271,0.10185,0.10185,REA,BTS19,D0977,FC,FC,"Faraday Cup, Top"
REA_BTS19:FC_DFT_D0977,DRIFT,-0.0324099999999987,98.0980221,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_135
REA_BTS19:CAV_D0983,CAV,0.0,98.0818171,0.02,0.02,REA,BTS19,D0983,MultiHarmonic Buncher (16.1MHz),CAV,MultiHarmonic Buncher (16.1MHz)
REA_BTS19:CAV_DFT_D0983,DRIFT,-0.022874999999999,98.0703796,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_137
REA_BTS19:MCPV_D0976,SD,0.0,98.0589421,0.10185,0.10185,REA,BTS19,D0976,MCPV,MCPV,"MultiChannel Plate, Bottom"
REA_BTS19:MCPV_DFT_D0976,DRIFT,0.39945789999999,98.25867105,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_139
REA_BTS19:QE_D0985,EQUAD,0.15,98.5334,0.055,0.055,REA,BTS19,D0985,QUAD_QE,QE,"Doublet, EQuad A"
REA_BTS19:QE_DFT_D0985,DRIFT,0.0303421000000042,98.6219388499999,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_141
REA_BTS19:QE_D0987,EQUAD,0.15,98.7137,0.055,0.055,REA,BTS19,D0987,QUAD_QE,QE,"Doublet, Equad B"
REA_BTS19:DCHV_D0987,COR,0.0,98.7137,0.055,0.055,REA,BTS19,D0987,DCHV,DCHV,"Ecorrectors, X-Y"
REA_BTS19:DCH_D0987,HCOR,0.0,98.7137,0.055,0.055,REA,BTS19,D0987,DCHV,DCH,horiz. corrector magnet
REA_BTS19:DCV_D0987,VCOR,0.0,98.7137,0.055,0.055,REA,BTS19,D0987,DCHV,DCV,vert. corrector magnet
REA_BTS19:DCHV_DFT_D0987,DRIFT,0.165400000000002,98.8714421,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_144
REA_BTS19:CAV_D0990,CAV,0.2,99.0541,0.015,0.015,REA,BTS19,D0990,MultiHarmonic Buncher,CAV,MultiHarmonic Buncher
REA_BTS19:CAV_DFT_D0990_1,DRIFT,0.212699999999992,99.2604921,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_146
REA_BTS19:CAV_DFT_D0990_2,DRIFT,0.0,99.3668,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,BOX2
REA_BTS19:VD_D0990,VD,0.0,99.3668421,0.10185,0.10185,REA,BTS19,D0990,VD,VD,"Viewer Plate, Left"
REA_BTS19:VD_DFT_D0990,DRIFT,0.119057899999987,99.42637105,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_150
REA_BTS19:SOLR_D0996,SOL,0.25,99.6109,0.025,0.025,REA,BTS19,D0996,SOL_SOL,SOLR,0.7T Solenoid
REA_BTS19:SOLR_DFT_D0996_1,DRIFT,0.119699999999995,99.79575,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_152
REA_BTS19:SOLR_DFT_D0996_2,DRIFT,0.0,99.8556,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,BOX3
REA_BTS19:SOLR_DFT_D0996_3,DRIFT,0.0324099999999987,99.871805,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_154
REA_BTS19:FC_D0999,FC,0.0,99.88801,0.10185,0.10185,REA,BTS19,D0999,FC,FC,"Faraday Cup, Top"
REA_BTS19:FC_DFT_D0999,DRIFT,-0.0324099999999987,99.871805,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_156
REA_BTS19:VD_D0999,VD,0.0,99.8556,0.10185,0.10185,REA,BTS19,D0999,VD,VD,Viewer Plate
REA_BTS19:VD_DFT_D0999,DRIFT,-0.0353379999999958,99.837931,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_158
REA_BTS19:DD_D0999,SLT,0.0,99.820262,0.10185,0.10185,REA,BTS19,D0999,DD,DD,"45deg Slit Drive, Top-Right"
REA_BTS19:DD_DFT_D0999,DRIFT,0.0353379999999958,99.837931,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_160
REA_BTS19:TID_D0999,SD,0.0,99.8556,0.10185,0.10185,REA,BTS19,D0999,TID,TID,"Timing Detector, Bottom"
REA_BTS19:TID_DFT_D0999,DRIFT,0.109400000000006,99.9103,0.10185,0.10185,NONE,NONE,NONE,NONE,NONE,drift_162
REA_RFQ:BGV_D0999,VALVE,0.035,99.9825,0.0762,0.0762,REA,RFQ,D0999,NONE,BGV,Beamline Gate Valve
